"ID","Name","Description"
1,"None",
2,"Padded Armour",
3,"Leather Armour",
4,"Fur Armour",
5,"Chainmail Armour",
6,"Scale Armour",
7,"Lamellar Armour",
8,"Medieval Plate Armour",
9,"Splint Armour",
10,"Brigandine Armour",
11,"Laminar Armour",
12,"Cuirass Armour",
13,"Shell Armour",
14,"Slave Cloth",
15,"Cloth",
16,"Cultist Robe",
17,"Monk Robe",
18,"Lorica Armour",
19,"Desert Cloth",
20,"Fur Cloth",
21,"Leather Cloth",
22,"Mirror Armour",
23,"Ring Mail",
24,"Half Plate Armour",
25,"Golden Armour",
26,"Dendra Armour",
27,"Desert Armour",
28,"Gladiator Armor",
29,"Holy Robe",
30,"Plank Armour",
31,"Desert mail hauberk",
32,"Gothic Plate Armour",
33,"Brunia Armour",
34,"Bronze Plate Armour",
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
