"ID","Name","Description"
1,"None",
2,"Friesian Horse",
3,"Mongolian Horse",
4,"Andalusian Horse",
5,"Shire Horse",
6,"Arabian Horse",
7,"Marwari Horse",
8,"Percheron Horse",
9,"Thessalian Horse",
10,"Turkoman Horse",
11,"Fergahana Horse",
12,"Caspian Horse",
13,"Ardennes Horse",
14,"Holsteiner Horse",
15,"Akhal-Teke Horse",
16,"Nisean Horse",
17,"Zemaitukas Horse",
18,"Menorquin Horse",
19,"Don Horse",
20,"Lipizzan Horse",
21,"Barber Horse",
22,"Lusitano Horse",
23,"Murgese Horse",
24,"Clydesdale Horse",
25,"Kladruber Horse",
26,"Fell Pony Horse",
27,"Suffolk Horse",
28,"Belgian Horse",
29,"Jennet Horse",
30,"Tibetan Pony",
31,"Ferghana Horse",
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,"Bactrian camel",
47,"Arabian camel",
48,,
49,"African Elephant",
50,"Asian Elephant",
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,"Light Chariot",
98,"Heavy Chariot",
99,"War Chariot",
100,"Egyptian War Chariot",
101,,
