"ID","Name","Description"
0,"Grassland",
1,"Draught",
2,"Bushland",
3,"Forest",
4,"Inland Water",
5,"Road",
6,"Building",
7,"Farm",
8,"Pandemonium",
9,"Mana Flux",
10,"Creeping Rot",
11,"Muddy Ground",
12,"Savanna",
13,"Draught",
14,"Tropical Shrubland",
15,"Jungle",
16,"Inland Water",
17,"Road",
18,"Building",
19,"Farm",
20,"Pandemonium",
21,"Heat Mana",
22,"Creeping Rot",
23,"Muddy Ground",
24,"Volcanic Soil",
25,"Scorched Land",
26,"Volcanic Field",
27,"Volcanic Forest",
28,"Inland Water",
29,"Road",
30,"Building",
31,"Fertile Farm",
32,"Pandemonium",
33,"Fire Mana",
34,"Creeping Rot",
35,"Muddy Ground",
36,"Desert Plain",
37,"Desert Sand",
38,"Desert Shrubland",
39,"Desert Forest",
40,"Desert Water",
41,"Sand Road",
42,"Desert Dwelling",
43,"Desert Farm",
44,"Pandemonium",
45,"Earth Mana",
46,"Creeping Rot",
47,"Quicksand",
48,"Snow",
49,"Tundra",
50,"Arctic Shrubland",
51,"Arctic Forest",
52,"Frozen Water",
53,"Snow Road",
54,"Warm Shelter",
55,"Arctic Farm",
56,"Pandemonium",
57,"Ice Mana",
58,"Preserving Rot",
59,"Ice Ground",
60,"Blight Land",
61,"Poisoned Land",
62,"Forbidden Field",
63,"Blight Forest",
64,"Poisoned Water",
65,"Blight Path",
66,"Blight Shelter",
67,"Exotic Farm",
68,"Pandemonium",
69,"Poisoned Mana",
70,"Creeping Rot",
71,"Poison Mud",
72,"Void",
73,"Void",
74,"Void",
75,"Void",
76,"Void",
77,"Void",
78,"Void",
79,"Void",
80,"Pandemonium",
81,"Leyline",
82,"Creeping Rot",
83,"Void",
84,"Underworld Prairie",
85,"Infernal Land",
86,"Demonic Wild",
87,"Demonic Forest",
88,"Boiling Water",
89,"Otherworld Pathway",
90,"Demonic Dwelling",
91,"Crimson Farm",
92,"Pandemonium",
93,"Unstable Mana",
94,"Creeping Rot",
95,"Underworld Pull",
96,"Fresh Land",
97,"Death Land",
98,"Undead Field",
99,"Dark Forest",
100,"Silence Water",
101,"End Path",
102,"Rest Refuge",
103,"Fresh Farm",
104,"Pandemonium",
105,"Life Mana",
106,"Rotten Land",
107,"Rotten Swamp",
108,"Lively Water",
109,"Empty Water",
110,"Marsh",
111,"Swamp",
112,"Inland Water",
113,"Bridge",
114,"Swamp Building",
115,"Swamp Farm",
116,"Pandemonium",
117,"Cold Mana",
118,"Creeping Rot",
119,"Muddy Ground",
120,"Deep Water",
121,"Ocean",
122,"Coral Reef",
123,"Underwater Forest",
124,"Fresh Water",
125,"Bridge",
126,"Sunken City",
127,"Fishery",
128,"Pandemonium",
129,"Water Mana",
130,"Creeping Rot",
131,"Beach",
